ORDER_ITEM_SK,ORDER_FK,PRODUCT_FK,EMPLOYEE_FK,CUSTOMER_FK,SHIPPER_FK,ORDER_DATE,SHIP_DATE,REQUIRED_DELIVERY_DATE,DISCOUNT_PCT,UNIT_PRICE,QUANTITY,GROSS_TOTAL,NET_TOTAL,FREIGHT_ALLOCATED,HAD_DISCOUNT,ORDER_NUMBER,RECIPIENT_NAME,RECIPIENT_CITY,RECIPIENT_REGION,RECIPIENT_COUNTRY,LOADED_AT
8035b3c2d818de45be266bd616af8e43,10913,58,4,QUEE,1,2014-02-26,2014-03-04,2014-03-26,0.00,1060,15,159.00,159.00,11.00,N,LEG-10913,Queen Cozinha,Sao Paulo,South America,BRAZIL,2025-01-10 23:31:31
dc405acd59d659e57f54ed8ce570e9f7,10916,32,1,RANCH,2,2014-02-27,2014-03-09,2014-03-27,0.00,2560,6,153.60,153.60,21.33,N,LEG-10916,Rancho grande,Buenos Aires,South America,ARGENTINA,2024-12-16 17:03:08
16cdc5729c6dccecac733029d4a1359b,10657,46,2,SAVEA,2,2013-09-04,2013-09-15,2013-10-02,0.00,960,45,432.00,432.00,58.83,N,LEG-10657,Save-a-lot Markets,Boise,North America,USA,2025-01-13 23:53:26
9ad87539f7129dc5606edc86022d77e1,10657,56,2,SAVEA,2,2013-09-04,2013-09-15,2013-10-02,0.00,3040,45,1368.00,1368.00,58.83,N,LEG-10657,Save-a-lot Markets,Boise,North America,USA,2025-01-07 11:45:52
7f49c6ad788ef1beb420d5cf0b81bc14,10659,31,7,QUEE,2,2013-09-05,2013-09-10,2013-10-03,0.05,1125,20,225.00,213.75,35.33,Y,LEG-10659,Queen Cozinha,Sao Paulo,South America,BRAZIL,2024-12-25 10:07:12
df058a0c3f2008a7255ccb010667e8b1,10661,39,7,HUNGO,3,2013-09-09,2013-09-15,2013-10-07,0.20,1980,3,59.40,47.52,9.00,Y,LEG-10661,Hungry Owl All-Night Grocers,Cork,British Isles,IRELAND,2025-01-10 14:01:34
914a1784f77bfbbf1f83e423e7c183cf,10663,40,2,BONAP,2,2013-09-10,2013-10-03,2013-09-24,0.05,2024,30,607.20,576.84,37.67,Y,LEG-10663,Bon app',Marseille,Western Europe,FRANCE,2025-01-06 06:39:09
3cc0581f7b7cc83516bace7339a700aa,10679,59,8,BLONP,3,2013-09-23,2013-09-30,2013-10-21,0.00,4400,12,528.00,528.00,28.00,N,LEG-10679,Blondel père et fils,Strasbourg,Western Europe,FRANCE,2024-12-19 14:24:45
7e46352a20b90f1f04dbed13e1111d85,10924,75,3,BERGS,2,2014-03-04,2014-04-08,2014-04-01,0.00,620,6,37.20,37.20,50.67,N,LEG-10924,Berglunds snabbköp,Luleå,Northern Europe,SWEDEN,2024-12-20 06:42:30
e029f941eb4c9969f40e73a0f7e76444,10932,16,8,BONAP,1,2014-03-06,2014-03-24,2014-04-03,0.10,1745,30,523.50,471.15,33.75,Y,LEG-10932,Bon app',Marseille,Western Europe,FRANCE,2025-01-01 20:00:07
4c393bf9224265c9975c8a668fc11835,10932,75,8,BONAP,1,2014-03-06,2014-03-24,2014-04-03,0.10,698,20,139.60,125.64,33.75,Y,LEG-10932,Bon app',Marseille,Western Europe,FRANCE,2025-01-10 20:15:00
4b0299df6a51bca151479eefd698cb8f,10933,53,6,ISLAT,3,2014-03-06,2014-03-16,2014-04-03,0.00,3280,2,65.60,65.60,27.00,N,LEG-10933,Island Trading  ,Cowes,British Isles,UK,2024-12-18 17:50:24
62aefa5f26e03ec741259960eb2b4596,10540,26,3,QUICK,3,2013-05-19,2013-06-13,2013-06-16,0.00,7183,40,2873.20,2873.20,252.00,N,LEG-10540,QUICK-Stop,Cunewalde,Western Europe,GERMANY,2024-12-22 16:00:14
c33d456f401f66d13fada1b522f6fae0,10541,71,2,HANAR,1,2013-05-19,2013-05-29,2013-06-16,0.10,1290,9,116.10,104.49,17.25,Y,LEG-10541,Hanari Carnes,Rio de Janeiro,South America,BRAZIL,2024-12-28 23:36:14
76a68db6eb5cca6e99ebddf912110f33,10544,28,4,LONEP,1,2013-05-21,2013-05-30,2013-06-18,0.00,9120,7,638.40,638.40,12.50,N,LEG-10544,Lonesome Pine Restaurant  ,Portland,North America,USA,2025-01-11 05:54:21
78707dce3c7a38657ed55a7d17eb1585,10548,34,3,TOMSP,2,2013-05-26,2013-06-02,2013-06-23,0.25,980,10,98.00,73.50,0.50,Y,LEG-10548,Toms Spezialitäten,Münster,Western Europe,GERMANY,2024-12-17 08:41:54
f9f78a84fc95062ea6fb0437a5f708c3,10550,61,7,GODOS,3,2013-05-28,2013-06-06,2013-06-25,0.10,4560,10,456.00,410.40,1.00,Y,LEG-10550,Godos Cocina Típica,Sevilla,Southern Europe,SPAIN,2025-01-10 19:00:08
ad20d0b11d09cb5aa3f4f35274fe3c36,10551,44,4,FURIB,3,2013-05-28,2013-06-06,2013-07-09,0.00,389,40,155.60,155.60,24.33,N,LEG-10551,Furia Bacalhau e Frutos do Mar  ,Lisboa,Southern Europe,PORTUGAL,2025-01-07 04:57:58
39dacd3d848d31f775eefe4cd82e67d6,10553,22,2,WARTH,2,2013-05-30,2013-06-03,2013-06-27,0.00,1680,24,403.20,403.20,29.80,N,LEG-10553,Wartian Herkku,Oulu,Scandinavia,FINLAND,2025-01-11 12:32:16
0f5406c340f7c8d94ce786fa3d88057e,10555,19,6,SAVEA,3,2013-06-02,2013-06-04,2013-06-30,0.20,1380,35,483.00,386.40,50.40,Y,LEG-10555,Save-a-lot Markets,Boise,North America,USA,2025-01-09 21:25:21
55b14fa273bffcc8f56a3103009ea62a,10557,64,9,LEHMS,2,2013-06-03,2013-06-06,2013-06-17,0.00,4323,30,1296.90,1296.90,48.50,N,LEG-10557,Lehmanns Marktstand,Frankfurt a.M.,Western Europe,GERMANY,2024-12-27 04:55:02
b2136404dc7496c7f234e0c035d41e66,10559,41,6,BLONP,1,2013-06-05,2013-06-13,2013-07-03,0.05,1158,12,138.96,132.01,4.00,Y,LEG-10559,Blondel père et fils,Strasbourg,Western Europe,FRANCE,2025-01-02 15:14:51
bab03f3db68714da5aac12cd1d09ef38,10561,51,2,FOLKO,2,2013-06-06,2013-06-09,2013-07-04,0.00,12190,50,6095.00,6095.00,121.00,N,LEG-10561,Folk och fä HB  ,Bräcke,Northern Europe,SWEDEN,2024-12-20 02:02:51
18f184fcbc0a0f3853b16c7c304eac3b,10564,55,4,RATTC,3,2013-06-10,2013-06-16,2013-07-08,0.05,2880,25,720.00,684.00,4.67,Y,LEG-10564,Rattlesnake Canyon Grocery,Albuquerque,North America,USA,2024-12-28 11:43:48
d42937079cce8d0df865d12a500b60ac,10565,24,8,MEREP,2,2013-06-11,2013-06-18,2013-07-09,0.10,675,25,168.75,151.88,3.50,Y,LEG-10565,Mère Paillarde,Montréal,North America,CANADA,2024-12-28 13:36:58
d6f5470b1c886440203387ee0d92f720,10566,76,9,BLONP,1,2013-06-12,2013-06-18,2013-07-10,0.00,900,10,90.00,90.00,29.33,N,LEG-10566,Blondel père et fils,Strasbourg,Western Europe,FRANCE,2025-01-13 08:01:04
20b232e797fdcb386675f895623dd0e8,10567,31,1,HUNGO,1,2013-06-12,2013-06-17,2013-07-10,0.20,500,60,300.00,240.00,11.33,Y,LEG-10567,Hungry Owl All-Night Grocers,Cork,British Isles,IRELAND,2024-12-23 22:10:06
4771026a3abc7e4ba91e56633421512d,10574,62,4,TRAIH,2,2013-06-19,2013-06-30,2013-07-17,0.00,5916,10,591.60,591.60,9.50,N,LEG-10574,Trail's Head Gourmet Provisioners,Kirkland,North America,USA,2025-01-02 11:06:10
6e0151b62d8d35c219e1f3e4e483c1d7,10577,77,9,TRAIH,2,2013-06-23,2013-06-30,2013-08-04,0.00,520,18,93.60,93.60,8.33,N,LEG-10577,Trail's Head Gourmet Provisioners,Kirkland,North America,USA,2025-01-08 03:55:13
fc20bf652a9d3c45cfead6cb2ce16667,10578,35,4,BSBEV,3,2013-06-24,2013-07-25,2013-07-22,0.00,360,20,72.00,72.00,15.00,N,LEG-10578,B's Beverages,London,British Isles,UK,2025-01-10 19:20:00
610677fc8293a8b19645bcd9e2c93bdf,10586,52,9,REGGC,1,2013-07-02,2013-07-09,2013-07-30,0.15,840,4,33.60,28.56,0.00,Y,LEG-10586,Reggiani Caseifici  ,Reggio Emilia,Southern Europe,ITALY,2024-12-29 19:27:15
b8180429fb11f36ac6d0384640b7489d,10593,69,7,LEHMS,2,2013-07-09,2013-08-13,2013-08-06,0.20,6120,20,1224.00,979.20,58.00,Y,LEG-10593,Lehmanns Marktstand,Frankfurt a.M.,Western Europe,GERMANY,2024-12-26 09:40:15
0b2a09612b81f4976d2030c470faa8f7,10597,24,7,PICCO,3,2013-07-11,2013-07-18,2013-08-08,0.20,1035,35,362.25,289.80,11.67,Y,LEG-10597,Piccolo und mehr,Salzburg,Western Europe,AUSTRIA,2024-12-17 20:55:09
332382a7adedf031a5f02c75745c0147,10600,54,4,HUNGC,1,2013-07-16,2013-07-21,2013-08-13,0.00,149,4,5.96,5.96,22.50,N,LEG-10600,Hungry Coyote Import Store,Elgin,North America,USA,2025-01-12 12:56:56
38594a5ed92a3c453f07a303d2c60539,10603,49,8,SAVEA,2,2013-07-18,2013-08-08,2013-08-15,0.05,3400,25,850.00,807.50,24.50,Y,LEG-10603,Save-a-lot Markets,Boise,North America,USA,2024-12-21 03:08:52
5866620d1c0668edd9051d6a47fb0371,10604,76,1,FURIB,1,2013-07-18,2013-07-29,2013-08-15,0.10,4140,10,414.00,372.60,3.50,Y,LEG-10604,Furia Bacalhau e Frutos do Mar,Lisboa,Southern Europe,PORTUGAL,2024-12-20 12:04:50
42c70b55d42bc1c5c4b5a29c13850280,10606,4,4,TRADH,3,2013-07-22,2013-07-31,2013-08-19,0.20,1320,20,264.00,211.20,26.33,Y,LEG-10606,Tradiçao Hipermercados,Sao Paulo,South America,BRAZIL,2024-12-23 10:47:23
81aba6fd47fd4a9a3b06147e9c0bb13b,10607,40,5,SAVEA,1,2013-07-22,2013-07-25,2013-08-19,0.00,3680,42,1545.60,1545.60,40.00,N,LEG-10607,Save-a-lot Markets,Boise,North America,USA,2025-01-04 01:27:26
63a69abb50716c1661fd145a9348687e,10609,1,7,DUMO,2,2013-07-24,2013-07-30,2013-08-21,0.00,4320,3,129.60,129.60,0.67,N,LEG-10609,Du monde entier,Nantes,Western Europe,FRANCE,2025-01-11 16:00:39
7558796fef7eb4cfe3be1cb82b7dd99b,10613,75,4,HILAA,2,2013-07-29,2013-08-01,2013-08-26,0.00,1163,40,465.20,465.20,4.00,N,LEG-10613,HILARION-Abastos,San Cristóbal,South America,VENEZUELA,2025-01-13 19:32:19
ec630430f7ed7244fabbcd4100234eb9,10616,71,1,GREAL,2,2013-07-31,2013-08-05,2013-08-28,0.05,4945,15,741.75,704.66,29.25,Y,LEG-10616,Great Lakes Food Market,Eugene,North America,USA,2024-12-21 09:51:51
d36f18da80e249bc22093be9e0ac5d63,10619,22,3,MEREP,3,2013-08-04,2013-08-07,2013-09-01,0.00,3780,40,1512.00,1512.00,45.50,N,LEG-10619,Mère Paillarde,Montréal,North America,CANADA,2025-01-08 08:12:40
aa0d6073dbdd2422e1eed77c5910bca7,10622,68,4,RICAR,3,2013-08-06,2013-08-11,2013-09-03,0.20,2875,18,517.50,414.00,25.50,Y,LEG-10622,Ricardo Adocicados,Rio de Janeiro,South America,BRAZIL,2024-12-24 16:49:51
e7a2c8d3509f1a1bd83d30c863fdecfd,10623,24,8,FRANK,2,2013-08-07,2013-08-12,2013-09-04,0.00,1035,3,31.05,31.05,19.40,N,LEG-10623,Frankenversand,München,Western Europe,GERMANY,2025-01-07 09:14:21
00e46289908694f6702ba93e8c7b849a,10636,4,4,WARTH,1,2013-08-19,2013-08-26,2013-09-16,0.00,3080,25,770.00,770.00,0.50,N,LEG-10636,Wartian Herkku,Oulu,Scandinavia,FINLAND,2025-01-06 03:27:29
fcc46538b4d49fe14972e0da57a1716f,10640,70,4,WANDK,1,2013-08-21,2013-08-28,2013-09-18,0.25,450,15,67.50,50.62,12.00,Y,LEG-10640,Die Wandernde Kuh,Stuttgart,Western Europe,GERMANY,2024-12-25 22:43:57
bb4a70264b93ac323f4ced8f381d3b63,10642,21,7,SIMOB,3,2013-08-22,2013-09-05,2013-09-19,0.20,2100,30,630.00,504.00,21.00,Y,LEG-10642,Simons bistro  ,Kobenhavn,Northern Europe,DENMARK,2024-12-25 08:43:49
a5c6e6df672615d0bcb601a60239ffcc,10648,24,5,RICAR,2,2013-08-28,2013-09-09,2013-10-09,0.15,450,15,67.50,57.38,7.00,Y,LEG-10648,Ricardo Adocicados,Rio de Janeiro,South America,BRAZIL,2025-01-08 07:42:34
8bc5c4901c830a820d5b55f1c6e3118b,10650,53,5,FAMIA,3,2013-08-29,2013-09-03,2013-09-26,0.05,2952,25,738.00,701.10,59.00,Y,LEG-10650,Familia Arquibaldo,Sao Paulo,South America,BRAZIL,2025-01-02 23:32:27
00d35a705ebbc10d29320a9bb9d13ac5,10694,70,8,QUICK,3,2013-10-06,2013-10-09,2013-11-03,0.00,300,50,150.00,150.00,132.67,N,LEG-10694,QUICK-Stop,Cunewalde,Western Europe,GERMANY,2025-01-12 05:55:32
2b186d6b45b8eeed891ad373e951ab59,10698,11,4,ERNSH,1,2013-10-09,2013-10-17,2013-11-06,0.00,4620,15,693.00,693.00,54.40,N,LEG-10698,Ernst Handel  ,Graz,Western Europe,AUSTRIA,2024-12-19 11:47:20
3ca67b4eabbe71c5c17fc6adc019c075,10698,70,4,ERNSH,1,2013-10-09,2013-10-17,2013-11-06,0.05,1650,8,132.00,125.40,54.40,Y,LEG-10698,Ernst Handel,Graz,Western Europe,AUSTRIA,2024-12-30 16:02:06
138d2162f4185d8346054624ba7b6f0e,10699,47,3,MORGK,3,2013-10-09,2013-10-13,2013-11-06,0.00,285,12,34.20,34.20,1.00,N,LEG-10699,Morgenstern Gesundkost,Leipzig,Western Europe,GERMANY,2024-12-21 06:31:10
47ce55949afca620a7c0f65489bb441e,10710,47,1,FRANS,1,2013-10-20,2013-10-23,2013-11-17,0.00,1710,5,85.50,85.50,2.50,N,LEG-10710,Franchi S.p.A.,Torino,Southern Europe,ITALY,2025-01-14 21:35:43
5358827b8e3582e4dca4880deec2498e,10717,21,1,FRANK,2,2013-10-24,2013-10-29,2013-11-21,0.05,700,32,224.00,212.80,19.67,Y,LEG-10717,Frankenversand,München,Western Europe,GERMANY,2024-12-17 23:25:28
96a7985b64ced3905b88d6eb61dbb988,10718,12,1,KOENE,3,2013-10-27,2013-10-29,2013-11-24,0.00,5700,36,2052.00,2052.00,42.75,N,LEG-10718,Königlich Essen,Brandenburg,Western Europe,GERMANY,2024-12-26 03:08:16
f381e46987bc448b4bb9d88f7d51146e,10719,18,8,LETSS,2,2013-10-27,2013-11-05,2013-11-24,0.25,2500,12,300.00,225.00,17.00,Y,LEG-10719,Let's Stop N Shop,San Francisco,North America,USA,2025-01-08 05:39:15
c891c7d13d0165593094e1b0b04815ec,10722,68,8,SAVEA,1,2013-10-29,2013-11-04,2013-12-10,0.00,1500,45,675.00,675.00,18.75,N,LEG-10722,Save-a-lot Markets,Boise,North America,USA,2024-12-17 23:00:26
ce2baacaea384114fc7ce4b9f523ed6d,10723,26,3,WHITC,1,2013-10-30,2013-11-25,2013-11-27,0.00,3748,15,562.20,562.20,22.00,N,LEG-10723,White Clover Markets,Seattle,North America,USA,2025-01-10 15:15:14
53a38808ff68122f0915e6859e3133ee,10725,55,4,FAMIA,3,2013-10-31,2013-11-05,2013-11-28,0.00,3120,6,187.20,187.20,3.67,N,LEG-10725,Familia Arquibaldo,Sao Paulo,South America,BRAZIL,2024-12-19 04:25:34
6183be95e542593c167d79c810964b57,10728,55,4,QUEE,2,2013-11-04,2013-11-11,2013-12-02,0.00,5760,12,691.20,691.20,14.50,N,LEG-10728,Queen Cozinha,Sao Paulo,South America,BRAZIL,2025-01-01 14:40:40
720005c3d9320a127fca2e685f805d46,10732,76,3,BONAP,1,2013-11-06,2013-11-07,2013-12-04,0.00,2880,20,576.00,576.00,17.00,N,LEG-10732,Bon app',Marseille,Western Europe,FRANCE,2024-12-29 19:21:49
eba45e71b87fa9c690599db3d6e933d2,10738,16,2,SPECD,1,2013-11-12,2013-11-18,2013-12-10,0.00,1745,3,52.35,52.35,3.00,N,LEG-10738,Spécialités du monde,Paris,Western Europe,FRANCE,2025-01-02 16:15:31
790e72ab9cf0674cb6db3166e5105258,10747,31,6,PICCO,1,2013-11-19,2013-11-26,2013-12-17,0.00,500,8,40.00,40.00,29.25,N,LEG-10747,Piccolo und mehr,Salzburg,Western Europe,AUSTRIA,2024-12-22 22:15:10
0ebd56b8b4248580d9327275b389d6cf,10747,63,6,PICCO,1,2013-11-19,2013-11-26,2013-12-17,0.00,6585,9,592.65,592.65,29.25,N,LEG-10747,Piccolo und mehr,Salzburg,Western Europe,AUSTRIA,2024-12-23 12:51:39
2915e5da87e231e1ddf4f3a6bd8b4fbc,10750,14,9,WARTH,1,2013-11-21,2013-11-24,2013-12-19,0.15,1628,5,81.40,69.19,26.33,Y,LEG-10750,Wartian Herkku  ,Oulu,Scandinavia,FINLAND,2025-01-02 03:07:10
d3d5e5c59a5cbe9e6186a3368eaf7cac,10755,69,4,BONAP,2,2013-11-26,2013-11-28,2013-12-24,0.25,2160,25,540.00,405.00,4.25,Y,LEG-10755,Bon app',Marseille,Western Europe,FRANCE,2024-12-16 22:51:55
32c13d7f856a0cfec59479c6c1f46a93,10763,21,3,FOLIG,3,2013-12-03,2013-12-08,2013-12-31,0.00,1800,40,720.00,720.00,12.33,N,LEG-10763,Folies gourmandes,Lille,Western Europe,FRANCE,2024-12-26 23:57:45
bd80801b477dbc63dc700aaba17406ae,10764,39,6,ERNSH,3,2013-12-03,2013-12-08,2013-12-31,0.10,3240,130,4212.00,3790.80,72.50,Y,LEG-10764,Ernst Handel  ,Graz,Western Europe,AUSTRIA,2024-12-30 09:46:54
bbb05af3c2a8a49708edb0b854528e5e,10766,2,4,OTTIK,1,2013-12-05,2013-12-09,2014-01-02,0.00,2090,40,836.00,836.00,52.67,N,LEG-10766,Ottilies Käseladen,Köln,Western Europe,GERMANY,2025-01-13 02:34:19
8df11d60949dc32b85e178b6898ebc45,10800,54,1,SEVES,3,2013-12-26,2014-01-05,2014-01-23,0.10,1267,7,88.69,79.82,45.67,Y,LEG-10800,Seven Seas Imports,London,British Isles,UK,2025-01-02 11:04:36
9a3c30b987f905d095bc26b956b5ab86,10802,51,4,SIMOB,2,2013-12-29,2014-01-02,2014-01-26,0.25,5830,30,1749.00,1311.75,64.25,Y,LEG-10802,Simons bistro,Kobenhavn,Northern Europe,DENMARK,2025-01-14 12:25:38
71329f5d78542408a9c5e48f3d9d12a5,10802,55,4,SIMOB,2,2013-12-29,2014-01-02,2014-01-26,0.25,5520,60,3312.00,2484.00,64.25,Y,LEG-10802,Simons bistro,Kobenhavn,Northern Europe,DENMARK,2024-12-31 18:54:56
6352d8fad2fa14dafb96ab3425bdd781,10812,31,5,REGGC,1,2014-01-02,2014-01-12,2014-01-30,0.10,2125,16,340.00,306.00,20.00,Y,LEG-10812,Reggiani Caseifici,Reggio Emilia,Southern Europe,ITALY,2024-12-22 15:13:20
6ff67cb78632a46f8e8923b3953a1b3c,10814,48,3,VICTE,3,2014-01-05,2014-01-14,2014-02-02,0.15,2805,8,224.40,190.74,32.75,Y,LEG-10814,Victuailles en stock,Lyon,Western Europe,FRANCE,2025-01-10 17:34:07
ffe3034484a220461a952f8f7dcdd868,10817,26,3,KOENE,2,2014-01-06,2014-01-13,2014-01-20,0.15,6558,40,2623.20,2229.72,76.50,Y,LEG-10817,Königlich Essen,Brandenburg,Western Europe,GERMANY,2025-01-04 10:24:38
24c6c329557e807218dcf5a142856127,10817,62,3,KOENE,2,2014-01-06,2014-01-13,2014-01-20,0.15,8874,25,2218.50,1885.72,76.50,Y,LEG-10817,Königlich Essen,Brandenburg,Western Europe,GERMANY,2024-12-24 23:44:20
ebbe49faeeddae936b2d7a774229fe4c,10822,62,6,TRAIH,3,2014-01-08,2014-01-16,2014-02-05,0.00,986,3,29.58,29.58,3.50,N,LEG-10822,Trail's Head Gourmet Provisioners,Kirkland,North America,USA,2024-12-30 22:09:41
d096901eea74e9f639b16125f0202c04,10829,2,9,ISLAT,1,2014-01-13,2014-01-23,2014-02-10,0.00,570,10,57.00,57.00,38.75,N,LEG-10829,Island Trading,Cowes,British Isles,UK,2024-12-26 06:25:29
878d0eb064398c49089953837698ab31,10829,8,9,ISLAT,1,2014-01-13,2014-01-23,2014-02-10,0.00,800,20,160.00,160.00,38.75,N,LEG-10829,Island Trading,Cowes,British Isles,UK,2025-01-11 03:58:24
3cfef686be1babc5db02121721067b4c,10831,19,3,SANTG,2,2014-01-14,2014-01-23,2014-02-11,0.00,1012,2,20.24,20.24,18.00,N,LEG-10831,Santé Gourmet,Stavern,Scandinavia,NORWAY,2025-01-05 05:42:44
9d54d8166fad009090b6cb9c3dc741ae,10832,44,2,LAMAI,2,2014-01-14,2014-01-19,2014-02-11,0.20,3307,16,529.12,423.30,10.75,Y,LEG-10832,La maison d'Asie,Toulouse,Western Europe,FRANCE,2024-12-26 17:36:44
a5b8e973ace969bfcba258185e19d1d4,10835,59,1,ALFKI,3,2014-01-15,2014-01-21,2014-02-12,0.00,1650,15,247.50,247.50,35.00,N,LEG-10835,Alfred's Futterkiste,Berlin,Western Europe,GERMANY,2024-12-21 10:13:57
7fe7180936311b958750aa018691fb4d,10836,64,7,ERNSH,1,2014-01-16,2014-01-21,2014-02-13,0.00,7980,30,2394.00,2394.00,82.40,N,LEG-10836,Ernst Handel,Graz,Western Europe,AUSTRIA,2025-01-12 18:30:56
4b5f14a877d04e7ed357d4f25373fa10,10837,40,9,BERGS,3,2014-01-16,2014-01-23,2014-02-13,0.00,4232,25,1058.00,1058.00,3.25,N,LEG-10837,Berglunds snabbköp,Luleå,Northern Europe,SWEDEN,2025-01-07 18:47:02
561eec157c0062620fe940f047c78399,10847,45,4,SAVEA,3,2014-01-22,2014-02-10,2014-02-05,0.20,1140,36,410.40,328.32,81.33,Y,LEG-10847,Save-a-lot Markets  ,Boise,North America,USA,2024-12-21 21:32:27
1fdf0529c556e070d3f82e301e4298cd,10858,7,2,LACOR,1,2014-01-29,2014-02-03,2014-02-26,0.00,1800,5,90.00,90.00,17.67,N,LEG-10858,La corne d'abondance,Versailles,Western Europe,FRANCE,2024-12-21 01:09:45
4e4201f86bd24e7c82bcd8d4f48118d9,10860,51,3,FRANR,3,2014-01-29,2014-02-04,2014-02-26,0.00,5300,3,159.00,159.00,9.50,N,LEG-10860,France restauration,Nantes,Western Europe,FRANCE,2025-01-14 02:16:23
54eee3b839e18962ff7a51fc8ffeddd5,10864,35,4,AROUT,2,2014-02-02,2014-02-09,2014-03-02,0.00,540,4,21.60,21.60,1.50,N,LEG-10864,Around the Horn,Colchester,British Isles,UK,2025-01-05 18:08:11
ddc86fabb237f5d3841208a370a84fe2,10865,38,2,QUICK,1,2014-02-02,2014-02-12,2014-02-16,0.05,31620,60,18972.00,18023.40,174.00,Y,LEG-10865,QUICK-Stop,Cunewalde,Western Europe,GERMANY,2025-01-03 09:19:22
0d7830b5c4e6e0ea083e73cf3092ae9d,10866,2,5,BERGS,1,2014-02-03,2014-02-12,2014-03-03,0.25,4180,21,877.80,658.35,36.33,Y,LEG-10866,Berglunds snabbköp  ,Luleå,Northern Europe,SWEDEN,2025-01-13 01:05:40
1c0b950cdcc7a26a22971b1d9cc9028b,10868,26,7,QUEE,2,2014-02-04,2014-02-23,2014-03-04,0.00,2498,20,499.60,499.60,63.67,N,LEG-10868,Queen Cozinha,Sao Paulo,South America,BRAZIL,2025-01-05 20:01:14
9707d4ad13406306baf28f61106e0ed9,10873,28,4,WILMK,1,2014-02-06,2014-02-09,2014-03-06,0.00,6840,3,205.20,205.20,0.50,N,LEG-10873,Wilman Kala,Helsinki,Scandinavia,FINLAND,2024-12-23 23:08:47
48f12a4fc37aa3c8c46b7dc3ffa6b0b1,10877,16,1,RICAR,1,2014-02-09,2014-02-19,2014-03-09,0.25,698,30,209.40,157.05,19.00,Y,LEG-10877,Ricardo Adocicados,Rio de Janeiro,South America,BRAZIL,2025-01-09 11:40:40
0eb792e7e80df306bda87cebc31f95d0,10885,24,6,SUPRD,3,2014-02-12,2014-02-18,2014-03-12,0.00,900,12,108.00,108.00,1.50,N,LEG-10885,Suprêmes délices,Charleroi,Western Europe,BELGIUM,2025-01-03 18:07:19
4e91cfa0f067cfd746d6baedcad37787,10893,29,9,KOENE,2,2014-02-18,2014-02-20,2014-03-18,0.00,14855,24,3565.20,3565.20,15.60,N,LEG-10893,Königlich Essen,Brandenburg,Western Europe,GERMANY,2024-12-17 15:53:21
83ceff8f03988ae5ce99ddf51aad052f,10893,30,9,KOENE,2,2014-02-18,2014-02-20,2014-03-18,0.00,3107,35,1087.45,1087.45,15.60,N,LEG-10893,Königlich Essen,Brandenburg,Western Europe,GERMANY,2024-12-23 11:04:18
a765d3c37b4122f169e7ee8d801aebef,10895,40,3,ERNSH,1,2014-02-18,2014-02-23,2014-03-18,0.00,2024,91,1841.84,1841.84,40.75,N,LEG-10895,Ernst Handel,Graz,Western Europe,AUSTRIA,2024-12-29 12:30:01
2f23195febeb641e8e2321e28c75e2f2,10901,71,4,HILAA,1,2014-02-23,2014-02-26,2014-03-23,0.00,5160,30,1548.00,1548.00,31.00,N,LEG-10901,HILARION-Abastos,San Cristóbal,South America,VENEZUELA,2025-01-02 22:38:22
e8dc863a947edfe48eaa18f3568ff7bf,10907,75,6,SPECD,3,2014-02-25,2014-02-27,2014-03-25,0.00,1783,14,249.62,249.62,9.00,N,LEG-10907,Spécialités du monde,Paris,Western Europe,FRANCE,2025-01-11 02:41:09
45aea6bafc6b57b357512dd93999726c,10910,19,1,WILMK,3,2014-02-26,2014-03-04,2014-03-26,0.00,2116,12,253.92,253.92,12.67,N,LEG-10910,Wilman Kala,Helsinki,Scandinavia,FINLAND,2024-12-27 17:37:07
3aff588724ef255f2285b73ea77bb171,10911,67,3,GODOS,1,2014-02-26,2014-03-05,2014-03-26,0.00,1120,15,168.00,168.00,12.67,N,LEG-10911,Godos Cocina Típica  ,Sevilla,Southern Europe,SPAIN,2024-12-18 17:16:16
f0fd74320b150289b51ab0e635001733,10915,54,2,TORTU,2,2014-02-27,2014-03-02,2014-03-27,0.00,373,10,37.30,37.30,1.33,N,LEG-10915,Tortuga Restaurante,México D.F.,Central America,MEXICO,2025-01-05 02:18:03
2da23decbc300553a9c53bbfd09e9fd0,10655,41,1,REGGC,2,2013-09-03,2013-09-11,2013-10-01,0.20,2220,20,444.00,355.20,4.00,Y,LEG-10655,Reggiani Caseifici,Reggio Emilia,Southern Europe,ITALY,2025-01-04 13:43:32
e7f29a97a9364880cb6f107db0ef422e,10657,41,2,SAVEA,2,2013-09-04,2013-09-15,2013-10-02,0.00,1062,24,254.88,254.88,58.83,N,LEG-10657,Save-a-lot Markets,Boise,North America,USA,2025-01-02 10:29:42
4d22aee94fe3db1cde598a92347a26b7,10658,21,4,QUICK,1,2013-09-05,2013-09-08,2013-10-03,0.00,2200,60,1320.00,1320.00,91.00,N,LEG-10658,QUICK-Stop,Cunewalde,Western Europe,GERMANY,2024-12-21 13:59:03
f08e557ceb41db8188a8c95edb1d80f3,10658,77,4,QUICK,1,2013-09-05,2013-09-08,2013-10-03,0.05,520,70,364.00,345.80,91.00,Y,LEG-10658,QUICK-Stop  ,Cunewalde,Western Europe,GERMANY,2025-01-15 01:38:00
